two-channel video installation
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
ten gelatin silver prints
watercolor
ink, ink wash, and graphite on wove paper
sixth plate daguerreotype
gelatin silver print
two albumen prints mounted on studio card
oil on canvas
graphite, watercolor on wove paper
watercolor, pencil and chalk
watercolor on wove paper
etching on wove paper
pen, ink, ink wash on laid paper
gelatin silver print on eight paper
gelatin silver paper on double weight paper
gelatin silver print on double weight paper
gelatin silver print on eight paper
gelatin silver print
gelatin silver print on weight paper
gelatin silver print on weight paper
gelatin silver print on double weight paper
gelatin silver print on weight paper
gelatin silver print on eight paper
gelatin silver print on weight paper
gelatin silver print
gelatin silver print
gelatin silver print on uble weight paper
oil on canvas
oil on canvas
ink wash, graphite on heavy weight wove paper
pen, ink, ink wash on wove paper
pen, ink, ink wash on wove paper
lithograph on chamois
color lithograph on BFK Rives paper
four-color lithograph on BFK Rives paper
two color lithograph on BFK Rives paper
five-color lithograph on Arches Cover paper
ink on paper
hand-colored albumen print
hand-colored albumen print
hand-colored albumen print
hand-colored albumen print
hand-colored albumen print
silkscreen on Schollers Parole Paper
oil on canvas
pen, ink wash on wove paper
ink on vellum
ink on vellum
handtinted daguerreotypes on (two plates) in case
glass
glass
inkjet print
laminated wood, fiberglass
gelatin silver print
silver
etching on laid paper
etching on wove paper
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
eighty-five gelatin silver prints
screenprint on handmade Echizen-Kizuki-Hosho paper
screenprinton handmade Echizen-Kizuki-Hosho paper
screenprint on handmade Echizen-Kizuki-Hosho
screenprint on handmade Echizen-Kizuki-Hosho paper
screenprint on handmade Echizen-Kizuki-Hosho paper
five screenprints on handmande Echizen-Kizuki-Hosho paper
indigo-dyed linoleum cut on Sekishu paper
indigo-dyed linoleum cut on Sekishu paper
indigo-dyed linoleum cut on Sekishu paper
indigo-dyed linoleum cut on Sekishu paper
indigo-dyed linoleum cut on Sekishu paper
indigo-dyed linoleum cut on Sekishu paper
indigo-dyed linoleum cut on Sekishu paper
six indigo-dyed linoleum cuts printed on Sekishu paper
intaglios with photogravures on Torinoko Gampi laid down on Amalfi
intaglios with photogravures on Torinoko Gampi laid down on Amalfi
intaglio with photogravures on Torinoko Gampi laid down on Amalfi
screenprint on Clearprint fade-out cotton vellum graph paper
ink, charcoal, graphite, and acrylic on paper
oil on linen
oil on linen
oil on linen
oil on linen
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
screenprint on Lanaquarelle paper
suite of twelve screenprints on Lanaquarelle paper
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print on paper
gelatin silver print
six gelatin silver prints
gelatin silver print
gelatin silver print
gelatin silver print
Incorp. Color Coupler from Poloroid-SX70
incorporated color coupler print-Polaroid SX-70
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
incorporated color coupler (polaroid SX70)
incorporated color coupler
gelatin silver print
gelatin silver print
SX-70 Polaroid Original
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
gelatin silver print
oil on canvas
lithograph on wove paper
gelatin silver print
Super 8mm film transferred to DVD, black and white and color, silent
dye transfer print from original Library of Congress transparency
gelatin silver print
acrylic on canvas (three panels)
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
chromogenic print
oil on canvas
gelatin silver print
gelatin silver print
acrylic on canvas
albumen print mounted on wove paper
albumen print mounted on wove paper
albumen print mounted on wove paper
albumen print mounted on wove paper
albumen print mounted on wove paper
offset lithograph
Offset lithograph
offset lithographs
offset lithographs
offset lithograph
offset lithograph
offset lithograph
offset lithograph
offset lithograph
offset lithograph
offset lithograph
offset lithograph
twelve offset lithographs
oil on canvas
watercolor on illustration board
crayon on wove paper
crayon on wove paper
crayon, gouache on wove paper
crayon on wove paper
crayon on wove paper
crayon on wove paper
pencil on wove paper
pencil on wove paper
oil on canvas
etching on laid paper
etching on wove paper
oil on canvas
albumen print mounted on wove paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print
gelatin silver print mounted on board
gelatin silver print
linocut on Arches paper
linocut on Arches paper
linocut on Arches paper
linocut on Arches paper
linocut on Arches paper
linocut on Arches paper
linocut on Arches paper
linocut on Arches paper
eight linocuts on Arches paper
pencil and gouache on Chinese laid paper
two albumen prints mounted on studio card
two albumen prints mounted on studio card
oil on canvas
charcoal on wove paper
pastel on paper
pastel on wove paper
pastel on paper
pastel on paper
pastel on paper
pastel on paper
pastel on paper
pastel on paper
six plates, pastel on paper
gelatin silver print
gelatin silver print
oil on canvas
oil on canvas
gelatin silver print on double weight paper
gelatin silver print on paper
gelatin silver print
pencil on gray wove paper
silver
bronze
etching and aquatint on wove paper
etching on laid paper
wood engraving on wove paper
gelatin silver print
oil on canvas
watercolor on paper
oil on wood
tempera on masonite
stoneware with slips and glazes
silver
watercolor and ink on wove paper
gelatin silver print on paper
gelatin silver print on paper
gelatin silver print on ght paper
gelatin silver print
gelatin silver print
watercolor and graphite on wove paper mounted on board
watercolor, pencil on wove paper
watercolor, pencil on wove paper
watercolor, pencil on wove paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
watercolor on paper
albumen carte-de-visite
carte-de-visite
albumen print mounted on photographer's studio card
albumen print mounted on photographer's studio card
albumen print mounted on photographer's studio card
albumen print mounted on photographer's studio card
albumen print mounted on photographer's studio card
